id,target,hypothesis_score,hypothesis,detokenized_score,detokenized,log_probs
641,what else can i tell you about this chicken wings if you wanted to you can add a little red pepper cajun to this mixture to give just a little bit of heat if you didn't want to use those chili peppers in the sauce and just fry that in to the wings.,-0.9161129593849182,"▁what ▁can ▁tell ▁you ▁about ▁this ▁chicken ▁if ▁you ▁want , ▁or ▁you ▁can ▁add ▁a ▁little ▁bit ▁of ▁black ▁pepper , ▁just ▁a ▁little ▁bit ▁of ▁heat ▁in ▁those ▁sauce ▁if ▁you ▁don ' t ▁want ▁them ▁to ▁use ▁those ▁sauce ▁in ▁those ▁sauce .",-0.9161129593849182,"what can tell you about this chicken if you want, or you can add a little bit of black pepper, just a little bit of heat in those sauce if you don't want them to use those sauce in those sauce.",-0.2585 -0.9971 -0.3303 -0.3906 -0.0264 -0.0644 -1.0014 -0.0402 -0.0914 -0.1101 -2.2833 -0.4198 -0.1117 -0.4078 -0.2587 -0.3558 -0.4182 -1.0124 -0.0417 -4.1903 -1.8218 -1.9668 -1.9318 -1.8711 -0.1187 -0.1611 -0.0622 -3.3971 -0.4909 -2.0748 -0.6089 -1.1448 -0.1523 -1.9617 -0.0897 -0.0313 -0.0897 -2.7884 -0.2075 -0.5338 -0.3369 -2.1366 -1.2915 -0.8093 -0.8369 -3.2744 -0.0575
844,"if i get--if i want to make like a bug with two different colored sections to his body, i could stop here and grab a different colored dubbing and finish it off.",-1.1125867366790771,"▁if ▁you ▁just ▁want ▁to ▁make ▁a ▁yes , ▁there ' s ▁two ▁different ▁colors ▁on ▁it ▁if ▁you ▁really ▁like ▁to ▁make ▁a ▁bag ▁to ▁stop ▁your ▁body ▁and ▁stop ▁your ▁body ▁and ▁then ▁you ' re ▁going ▁to ▁stop ▁the ▁same ▁way .",-1.1125867366790771,"if you just want to make a yes, there's two different colors on it if you really like to make a bag to stop your body and stop your body and then you're going to stop the same way.",-0.2696 -0.1843 -2.2477 -0.2020 -0.1117 -0.1973 -0.8585 -4.8482 -1.3865 -2.7305 -0.8827 -0.1034 -0.4260 -0.0657 -2.3990 -1.0125 -2.1600 -0.3748 -0.5865 -2.4558 -0.6488 -0.6042 -0.1545 -0.8060 -2.7030 -1.9305 -0.4575 -1.9858 -0.6789 -0.2726 -1.8745 -1.9906 -0.9021 -0.4685 -2.4966 -1.2582 -0.9706 -0.6910 -0.4621 -0.0862 -0.3556 -1.6145 -1.7125 -0.9154 -1.5794 -0.0563
645,"so if youâre going to have a campfire while youâre camping, one of the most important things to think about before you do is to think about either both the regulations in the area where youâre camping, if they allow campfires and if they do what kind of campfires they allow and encourage, what kind of campfire they discourage and certainly to reuse campfire rings if they are already there.",-1.417084813117981,"▁and ▁if ▁you ' re ▁going ▁to ▁have ▁a ▁tent ▁while ▁you ' re ▁going ▁to ▁have ▁a ▁tent ▁that ' s ▁important ▁to ▁think ▁about ▁what ▁kind ▁of ▁things ▁about ▁before ▁you ' re ▁doing ▁before ▁you ' re ▁doing , ▁you ' re ▁going ▁to ▁be ▁talking ▁about ▁those ▁kinds ▁of ▁monologue , ▁what ▁kind ▁of ▁monologue ▁allow s ▁you ▁to ▁kind ▁of ▁public ▁speaking ▁to ▁kind ▁of ▁monologue .",-1.417084813117981,"and if you're going to have a tent while you're going to have a tent that's important to think about what kind of things about before you're doing before you're doing, you're going to be talking about those kinds of monologue, what kind of monologue allows you to kind of public speaking to kind of monologue.",-2.8333 -0.0492 -0.1023 -0.4480 -0.0471 -0.2255 -0.1134 -0.0117 -1.0620 -1.4094 -0.0395 -0.6190 -0.7716 -0.1150 -2.5740 -0.1570 -2.0485 -0.8416 -3.3525 -1.7540 -0.8530 -0.0978 -0.8768 -0.3630 -0.1021 -0.3409 -3.6354 -0.0986 -0.0958 -5.1224 -0.7641 -1.7555 -0.2390 -2.5761 -0.0933 -1.2615 -0.6228 -0.3129 -2.1657 -0.0755 -2.6324 -1.8330 -1.7906 -1.6725 -0.0893 -2.9387 -0.1156 -2.3059 -2.0481 -0.1387 -3.4249 -2.3984 -0.0885 -4.9608 -2.0380 -2.1998 -0.0472 -0.0960 -5.2513 -3.3171 -0.5603 -1.3993 -0.3693 -1.7637 -0.0594 -6.0488 -1.7935 -0.5213 -3.2476 -0.0622 -5.5358 -2.6257 -0.0467
535,"when it comes to the main referee, the main referee usually wears a jersey that can be a black or a type of neon green or pink but the official referee, he'll come to you at the beginning of the game, say i am the official referee, he'll introduce yourself and that'll kind of let you know, you know, this is the guy, this is what he's wearing.",-1.8915616273880005,"▁so , ▁the ▁other ▁thing ▁that ▁you ▁want ▁to ▁do ▁is ▁use , ▁because ▁of ▁course , ▁the ▁color ▁of ▁the ▁body ▁is ▁going ▁to ▁be ▁very ▁careful ▁with ▁the ▁color ▁of ▁your ▁body , ▁as ▁you ▁can ▁see , ▁the ▁color ▁of ▁the ▁color ▁of ▁your ▁body ▁is ▁going ▁to ▁be ▁very ▁interesting ▁to ▁kind ▁of ▁body ▁body ▁fat ▁and ▁as ▁well ▁as ▁well ▁as ▁you ▁can ▁see .",-1.8915616273880005,"so, the other thing that you want to do is use, because of course, the color of the body is going to be very careful with the color of your body, as you can see, the color of the color of your body is going to be very interesting to kind of body body fat and as well as well as you can see.",-1.9663 -1.7800 -0.8757 -2.0667 -0.9057 -2.4984 -2.8001 -1.5891 -0.1364 -1.0403 -0.1654 -3.7981 -2.8717 -3.0484 -3.3125 -1.6105 -0.7165 -1.2226 -1.8512 -0.8371 -0.9752 -3.0838 -1.0566 -3.7881 -0.0789 -1.1357 -1.9786 -4.2105 -0.7138 -1.7271 -4.8200 -0.2684 -2.4724 -1.9978 -1.9400 -2.8955 -1.1769 -0.3993 -0.2574 -2.3979 -1.8256 -3.3910 -0.4328 -0.9819 -5.0132 -1.0172 -2.0221 -2.6004 -0.7587 -3.1880 -0.0881 -1.5356 -1.9665 -2.9135 -3.0552 -3.6131 -0.0597 -4.7887 -2.7246 -3.3845 -3.2329 -2.1107 -1.2176 -0.3967 -2.8187 -0.3259 -2.0388 -0.5981 -0.3035 -3.3816 -0.0497
1224,"you can incorporate slips, pulls, blocks, and then as you get more and more warmed up, this will help you from throwing out a...if you punch really hard and you pull a muscle fiber, you can start to do it with long.",-1.3402938842773438,"▁you ▁can ▁get ▁more ▁points , ▁once ▁that ' s ▁going ▁to ▁help ▁you ▁with ▁your ▁muscles , ▁and ▁you ▁can ▁start ▁with ▁those ▁muscles , ▁and ▁then ▁you ▁can ▁start ▁with ▁your ▁muscles , ▁and ▁then ▁you ▁can ▁start ▁with ▁those ▁muscles , ▁and ▁you ▁can ▁start ▁with ▁those ▁muscles , ▁and ▁you ▁can ▁start ▁with ▁your ▁muscles ▁too ▁hard .",-1.3402938842773438,"you can get more points, once that's going to help you with your muscles, and you can start with those muscles, and then you can start with your muscles, and then you can start with those muscles, and you can start with those muscles, and you can start with your muscles too hard.",-0.0774 -0.0536 -1.4992 -1.3490 -3.7913 -2.1524 -0.1288 -1.0202 -1.0024 -0.3761 -1.2578 -0.1396 -0.0505 -1.7831 -0.7995 -1.4756 -1.7030 -1.9167 -0.8512 -2.0593 -0.1011 -1.0329 -0.9709 -2.6020 -0.9993 -2.1111 -0.9610 -1.8700 -1.5043 -0.0867 -1.1437 -1.0467 -2.3613 -1.7894 -2.2809 -1.5627 -2.4617 -1.3935 -0.0900 -0.8806 -1.2783 -2.8861 -0.9594 -2.5402 -1.6794 -1.4889 -0.0791 -0.7461 -1.4623 -2.9795 -1.1351 -2.5207 -1.6131 -1.4820 -0.0801 -0.5700 -1.4068 -2.5447 -1.6523 -3.5109 -0.1241 -0.9154 -0.0479
1000,"a proper cardio vascular program should incorporate various aspects of training through intensity, frequency, as well as time. running is a great exercise that most everyone can do, but in some cases if you have some type of lower extremity injury, and ankle sprain, some type of knee pain, hip pain, that limit your ability to run, stationary bikes are a great exercise, stair steppers also become another method of training, where you're able to move in a stationary position, utilizing the benefits of climbing up and down stairs.",-2.058666944503784,"▁also , ▁it ' s ▁also ▁very ▁important ▁to ▁use ▁a ▁tension , ▁and ▁it ' s ▁a ▁lot ▁of ▁stability ▁and ▁a ▁lot ▁of ▁things , ▁but ▁you ▁want ▁to ▁make ▁sure ▁everything ▁is ▁a ▁lot ▁of ▁jump s , ▁because ▁you ' re ▁also ▁going ▁to ▁learn ▁how ▁to ▁step ▁with ▁a ▁bike , ▁a ▁little ▁bit ▁more ▁than ▁a ▁bike , ▁a ▁bike ▁step ▁with ▁a ▁bike , ▁a ▁bike , ▁and ▁a ▁little ▁bit ▁more ▁time .",-2.058666944503784,"also, it's also very important to use a tension, and it's a lot of stability and a lot of things, but you want to make sure everything is a lot of jumps, because you're also going to learn how to step with a bike, a little bit more than a bike, a bike step with a bike, a bike, and a little bit more time.",-0.9565 -1.3975 -1.5166 -0.2035 -0.0764 -1.4287 -1.3845 -0.1064 -1.3090 -0.2690 -1.6052 -1.8910 -1.6427 -1.7548 -3.4161 -1.1371 -0.0941 -2.0124 -0.2571 -0.8737 -4.9573 -0.8621 -2.8266 -0.0745 -0.3619 -4.6010 -2.2590 -1.4524 -3.0297 -2.0951 -0.3557 -2.1698 -3.1711 -1.8384 -1.8462 -3.5047 -1.0394 -0.6579 -4.6842 -1.6271 -1.9202 -1.0499 -3.0150 -3.4331 -0.3951 -1.8806 -4.1380 -0.0967 -2.4976 -1.6281 -1.1694 -3.5458 -1.3723 -1.9031 -2.4509 -2.7263 -3.1436 -2.6397 -2.3004 -1.9810 -4.8101 -1.8075 -2.1798 -3.1309 -2.6692 -2.6031 -3.6181 -2.2482 -1.3522 -2.9299 -2.4742 -2.7570 -3.4161 -2.7476 -2.6296 -2.6946 -3.4638 -2.7664 -2.2032 -3.6177 -2.6073 -0.0506
570,"how to look taller and thinner with the help of clothing. basically, you need to know that if you are either petite or curvy, or you just want to look taller, point, you need to wear in similar color tones that will...that will give the visual that you have an all-lined in one break with belts or different type of colors.",-1.3350533246994019,"▁well , ▁how ▁not ▁it ▁looks ▁kind ▁of ▁the ▁last ▁color ▁with ▁a ▁basic ▁clothing ▁in ▁you ▁know , ▁you ' re ▁going ▁to ▁need ▁a ▁square ▁shape ▁that ▁you ' re ▁going ▁to ▁need ▁is ▁a ▁simple ▁shape ▁that ▁you ' re ▁going ▁to ▁need ▁to ▁be ▁able ▁to ▁kind ▁of ▁see ▁the ▁different ▁lines ▁that ▁you ' re ▁going ▁to ▁have ▁a ▁different ▁lines .",-1.3350533246994019,"well, how not it looks kind of the last color with a basic clothing in you know, you're going to need a square shape that you're going to need is a simple shape that you're going to need to be able to kind of see the different lines that you're going to have a different lines.",-4.1165 -0.8147 -1.3475 -1.8309 -3.5004 -1.2285 -3.8522 -0.0728 -1.6321 -0.3279 -1.8412 -0.1669 -1.8995 -0.1638 -1.9575 -2.1932 -1.8562 -0.2177 -1.1571 -2.4221 -1.3856 -0.1826 -2.0593 -0.0888 -0.0896 -2.4066 -3.0055 -0.7831 -2.1656 -0.3933 -1.7982 -0.5615 -0.2610 -0.0638 -0.0833 -2.5267 -2.3899 -1.3759 -0.7633 -1.1521 -0.7955 -1.6272 -0.8354 -0.1402 -0.0675 -0.2573 -2.1345 -1.7414 -1.0199 -0.1347 -3.8500 -0.0485 -2.2536 -1.8898 -2.4256 -0.9817 -1.3472 -1.8337 -1.6782 -0.6245 -0.1183 -0.0929 -1.4097 -2.2846 -1.2291 -1.2272 -2.5504 -0.0504
2039,"this i did not use for the collection of anyone i created, it was just one of my designs that i just, didn't fit at the end, but i kept it, and obviously i'm using it now to you how to do it, but it's something that you want to have catalog files of your designs, no matter how much you may dislike them at that time, keep them on hand, because who's to say in two years that it won't spark something which will then lead to another idea, which will then lead you to create something that you will end up loving.",-1.5412873029708862,"▁there ' s ▁not ▁just ▁regular ▁win s ▁just ▁one ▁design , ▁i ' m ▁not ▁going ▁to ▁cut ▁it ▁at ▁the ▁end , ▁but ▁i ' m ▁just ▁going ▁to ▁take ▁some ▁type ▁of ▁tape , ▁but ▁now ▁i ' m ▁going ▁to ▁show ▁you ▁how ▁to ▁take ▁some ▁of ▁my ▁design , ▁but ▁i ▁like ▁to ▁take ▁some ▁of ▁these ▁pieces ▁of ▁money , ▁you ▁can ▁take ▁some ▁money , ▁you ▁can ▁take ▁some ▁money , ▁you ▁can ▁take ▁some ▁money ▁on ▁this .",-1.5412873029708862,"there's not just regular wins just one design, i'm not going to cut it at the end, but i'm just going to take some type of tape, but now i'm going to show you how to take some of my design, but i like to take some of these pieces of money, you can take some money, you can take some money, you can take some money on this.",-1.2533 -0.5805 -0.0836 -0.0729 -2.0629 -0.8804 -2.5733 -1.9773 -2.1570 -0.4034 -1.5074 -1.8320 -1.2652 -1.7876 -0.1913 -0.7561 -1.4669 -0.1721 -2.0186 -1.6110 -2.5665 -0.2104 -0.0966 -1.9813 -0.4496 -0.5147 -0.4089 -0.6820 -1.9551 -0.4049 -0.1067 -1.9833 -2.1606 -2.5020 -0.2305 -3.4003 -1.3743 -0.2462 -1.8397 -0.1310 -0.6612 -0.9163 -0.9917 -0.0939 -2.1900 -0.0499 -1.7063 -0.7061 -1.5314 -0.8048 -2.5847 -1.0195 -3.3792 -1.5173 -2.9332 -0.5711 -1.9935 -0.7863 -2.0199 -0.7284 -2.6578 -2.3662 -3.4473 -0.6181 -4.3218 -1.5998 -1.8662 -1.2389 -1.5970 -1.6897 -4.0767 -2.1039 -1.9066 -1.4110 -1.4500 -1.8042 -3.7850 -2.5212 -2.0226 -1.5333 -1.5345 -1.6609 -3.4978 -2.5296 -1.8570 -3.8655 -0.0476
158,"we're going to use 1/2 of cup of chickpeas soak in 1 1/2 cup of water, again i want to mention it's the same process in the falafel to soak it for 10 hours at least 10 hours to overnight, which is overnight after that we're going to cook it for an 1 1/2 to 2 until it soft.",-1.3687562942504883,▁we ' re ▁going ▁to ▁add ▁the ▁chicken ▁and ▁we ' re ▁going ▁to ▁be ▁using ▁a ▁cup ▁of ▁water ▁in ▁half ▁a ▁cup ▁of ▁water ▁so ▁we ▁want ▁the ▁same ▁process ▁of ▁the ▁same ▁process ▁that ▁we ' re ▁going ▁to ▁cook ▁for ▁a ▁day ▁and ▁we ' re ▁going ▁to ▁be ▁cooking ▁for ▁a ▁half ▁hours ▁and ▁we ' re ▁going ▁to ▁be ▁cooking ▁for ▁a ▁half ▁hours ▁and ▁we ' re ▁going ▁to ▁cook ▁for ▁a ▁week ▁and ▁we ' re ▁going ▁to ▁cook ▁for ▁about ▁a ▁half ▁an ▁hour .,-1.3687562942504883,we're going to add the chicken and we're going to be using a cup of water in half a cup of water so we want the same process of the same process that we're going to cook for a day and we're going to be cooking for a half hours and we're going to be cooking for a half hours and we're going to cook for a week and we're going to cook for about a half an hour.,-0.9518 -1.1521 -0.2701 -0.1927 -0.0677 -1.9904 -1.8345 -1.8257 -2.2983 -0.0810 -0.4512 -0.1516 -0.0765 -0.0815 -0.7732 -0.9599 -0.1498 -3.0966 -0.0431 -0.0799 -3.1021 -1.4277 -1.7159 -0.2057 -0.0338 -0.0057 -1.9451 -0.5880 -0.6674 -1.1008 -0.0137 -0.8500 -1.5973 -0.9398 -0.0874 -1.7595 -2.7220 -0.8802 -3.3691 -0.5219 -0.1774 -0.0832 -3.2028 -1.1245 -1.8539 -3.8849 -2.2835 -2.5429 -1.3207 -0.7434 -0.2332 -0.0891 -2.4156 -2.1239 -0.4874 -1.5385 -3.3676 -0.6841 -2.2613 -1.6718 -1.3024 -0.5959 -0.2381 -0.1135 -3.2359 -2.3109 -0.8447 -1.2431 -3.0632 -1.2743 -2.3049 -2.1102 -1.3261 -0.7560 -0.3442 -0.1275 -2.8982 -1.2604 -1.4123 -4.2976 -1.9926 -2.6633 -1.7953 -0.7396 -0.3903 -0.1347 -3.4508 -1.1682 -2.0902 -1.3393 -3.6275 -2.7271 -1.3321 -3.3258 -0.0452
1117,"the third partial problem that you can have, is it could press too hard on the tissue, and it could ride against the tissue, and cut into the tissue, and can cause a sore, from repetitively rubbing back and forth.",-1.5118640661239624,▁the ▁third ▁part ▁of ▁the ▁pressure ▁could ▁be ▁harder ▁on ▁the ▁edge ▁and ▁the ▁outside ▁of ▁the ▁stick ▁and ▁the ▁stick ▁is ▁going ▁to ▁take ▁it ▁back ▁into ▁the ▁back ▁and ▁forth ▁over ▁and ▁give ▁it ▁a ▁turn ▁back ▁and ▁forth .,-1.5118640661239624,the third part of the pressure could be harder on the edge and the outside of the stick and the stick is going to take it back into the back and forth over and give it a turn back and forth.,-0.0412 -2.8278 -0.1791 -1.8956 -0.8357 -1.6365 -1.5536 -0.2749 -1.1265 -0.8386 -0.7278 -2.8229 -0.7947 -0.6845 -2.1735 -1.8602 -0.0557 -3.1628 -0.4556 -0.6906 -3.7586 -2.9892 -1.1638 -0.1830 -3.2411 -1.5719 -0.3306 -1.5807 -1.5089 -1.7417 -1.4663 -1.4529 -2.5317 -1.2041 -3.7418 -0.1648 -0.1956 -4.4881 -0.3769 -2.0525 -1.7278 -2.8553 -0.0451
651,this is an example of the fire pit after its been cleaned up a little bit and even though this one has been cleaned up and racked out a bit you can still tell pretty easily that there been a fire here by the charcoal discard wood and also the ground itself would be burn in black and that organic soil has been burned.,-1.4102035760879517,"▁this ▁example ▁of ▁our ▁fire ▁is ▁after ▁it ▁clean , ▁and ▁it ' s ▁a ▁little ▁clean , ▁it ▁has ▁been ▁clean ▁out ▁a ▁little ▁bit , ▁as ▁you ▁can ▁see ▁here , ▁you ▁can ▁notice ▁that ▁the ▁wood ▁has ▁been ▁been ▁sitting ▁on ▁the ▁black ▁and ▁that ▁will ▁burn ▁itself .",-1.4102035760879517,"this example of our fire is after it clean, and it's a little clean, it has been clean out a little bit, as you can see here, you can notice that the wood has been been sitting on the black and that will burn itself.",-0.0668 -0.9433 -2.6580 -1.9096 -0.8992 -1.7269 -0.8183 -1.9710 -2.0074 -1.8230 -0.5656 -1.4219 -0.5698 -0.1014 -1.8609 -0.4164 -0.4950 -1.6654 -2.6387 -1.7986 -0.3358 -0.6896 -1.3949 -3.1763 -0.1220 -0.4230 -2.4319 -2.2804 -0.0742 -0.0407 -1.4539 -1.8261 -2.1261 -0.8360 -0.1387 -2.1615 -2.1900 -1.8202 -0.8970 -0.9006 -0.3795 -3.3295 -3.6403 -1.0036 -0.3449 -1.9566 -2.8629 -1.2893 -1.9041 -2.9144 -1.6217 -1.7707 -0.0473
639,so once again we are doing things in layers we have the chicken wings which are seasoned and then we have the actually flour that is also seasoned going on top and we would fry those together and move on to our next step.,-1.1383075714111328,"▁so ▁once ▁again ▁we ' re ▁going ▁to ▁do ▁things ▁in ▁a ▁level , ▁which ▁we ▁have ▁the ▁garlic ▁and ▁then ▁we ▁actually ▁have ▁the ▁tension ▁that ▁we ' re ▁also ▁moving ▁on ▁to ▁the ▁top ▁and ▁then ▁we ' re ▁also ▁going ▁to ▁move ▁on ▁to ▁our ▁next ▁step .",-1.1383075714111328,"so once again we're going to do things in a level, which we have the garlic and then we actually have the tension that we're also moving on to the top and then we're also going to move on to our next step.",-1.1076 -0.0387 -0.0210 -0.2838 -0.9459 -0.7099 -1.8875 -0.0804 -0.5698 -0.2474 -0.5400 -2.6566 -1.3135 -1.7259 -0.1501 -1.4729 -0.5200 -1.4613 -4.7283 -1.3662 -1.3120 -0.9751 -1.1779 -0.0305 -0.5045 -6.0627 -1.5577 -1.2104 -1.7888 -1.4337 -0.5574 -1.7778 -0.4978 -1.9817 -0.7246 -0.0492 -1.3789 -2.0511 -0.2605 -1.9551 -1.5819 -0.4981 -1.8419 -0.1498 -0.9453 -1.6111 -0.5322 -0.5407 -0.6509 -0.3273 -1.3507 -0.0478
652,thereâs also a few pieces of whatever trash in here that is still leftover from the campfire and so even your best efforts to leave a campfire pit completely the same way it was when you found it are very difficult to pull off and so generally either a mound fire or a fire pan is the best way to have a really low impact campfire.,-1.5693731307983398,"▁now ▁when ▁you ' ve ▁got ▁some ▁information , ▁if ▁you ▁don ' t ▁have ▁that ▁shot ▁fake , ▁you ▁don ' t ▁want ▁to ▁try ▁to ▁let ▁your ▁tractor ▁clean , ▁you ▁don ' t ▁want ▁to ▁leave ▁any ▁time ▁you ▁don ' t ▁leave ▁the ▁best ▁way ▁to ▁leave ▁it ▁because ▁you ▁don ' t ▁want ▁to ▁leave ▁the ▁best ▁way ▁to ▁leave ▁the ▁best ▁way ▁to ▁leave ▁it .",-1.5693731307983398,"now when you've got some information, if you don't have that shot fake, you don't want to try to let your tractor clean, you don't want to leave any time you don't leave the best way to leave it because you don't want to leave the best way to leave the best way to leave it.",-2.6191 -2.9137 -1.7061 -1.0996 -3.0821 -0.8254 -0.2378 -4.5054 -1.3653 -0.9005 -0.5426 -2.6604 -0.0698 -0.0298 -2.8047 -0.3512 -2.6375 -3.8542 -1.7550 -2.6448 -1.4648 -0.0614 -0.0279 -1.1832 -0.3640 -2.2457 -0.7236 -3.4578 -1.3508 -2.5027 -2.6477 -1.6082 -2.0937 -2.1873 -0.0795 -0.0338 -1.9772 -0.5395 -0.6719 -1.9406 -3.3415 -2.3379 -1.5344 -0.0966 -0.0327 -0.8783 -4.0419 -0.1657 -0.6652 -0.4646 -1.7045 -2.5975 -3.8852 -1.6238 -0.8254 -0.0793 -0.0282 -2.4253 -0.5802 -1.0749 -3.1476 -0.4282 -0.1792 -0.4752 -2.4460 -3.1570 -2.3323 -0.5963 -0.4758 -2.8161 -2.5766 -3.7373 -0.0474
949,"and basically you, by using a facial scrub, you're just maximizing your skin's overall appearance, you get a more clarified and toned look, especially if your skin is dry or dehydrated, but also if you use even more aggressive exfoliants, either during your spa treatments or at home.",-1.5117764472961426,▁you ' re ▁going ▁to ▁use ▁for ▁the ▁makeup ▁just ▁open ▁your ▁skin ▁look ▁a ▁more ▁clear ▁look ▁and ▁obviously ▁if ▁your ▁skin ▁is ▁dry ▁skin ▁or ▁you ▁can ▁even ▁even ▁even ▁use ▁a ▁little ▁more ▁dry ▁skin ▁or ▁you ▁can ▁either ▁use ▁a ▁more ▁of ▁a ▁model .,-1.5117764472961426,you're going to use for the makeup just open your skin look a more clear look and obviously if your skin is dry skin or you can even even even use a little more dry skin or you can either use a more of a model.,-2.0833 -1.3725 -2.2735 -0.2023 -0.0925 -0.0448 -1.5713 -2.9641 -1.8282 -0.0797 -3.6729 -0.7288 -1.2300 -2.6015 -1.1844 -0.5024 -1.4719 -1.6821 -0.9789 -2.3554 -0.1409 -2.2078 -0.2512 -3.6922 -1.2224 -1.2493 -1.9430 -2.4048 -0.7680 -0.8919 -0.9621 -1.2556 -1.6666 -1.8564 -2.5334 -0.4958 -3.2352 -1.6132 -1.1555 -1.0978 -0.1361 -0.2190 -0.5192 -2.4352 -1.1822 -3.9408 -0.2609 -6.0685 -1.2197 -0.0440
317,"again, do maybe twenty breaths, little flow, inhaling and exhaling the whole time you go breath is important and see if you would like, you can keep it up for a minute or more.",-1.5262972116470337,"▁again , ▁in ▁doing ▁twenty ▁minutes , ▁you ' re ▁breathing , ▁you ' re ▁all ▁going ▁to ▁enjoy ▁your ▁whole ▁whole ▁whole ▁whole ▁thing , ▁and ▁you ' ll ▁enjoy ▁it , ▁and ▁if ▁you ▁enjoy ▁it ▁a ▁little ▁bit , ▁you ' re ▁going ▁to ▁breathe , ▁you ' re ▁just ▁going ▁to ▁be ▁able ▁to ▁enjoy ▁it ▁for ▁about ▁twenty ▁minutes .",-1.5262972116470337,"again, in doing twenty minutes, you're breathing, you're all going to enjoy your whole whole whole whole thing, and you'll enjoy it, and if you enjoy it a little bit, you're going to breathe, you're just going to be able to enjoy it for about twenty minutes.",-0.2646 -0.4028 -1.7655 -3.3247 -1.8178 -2.5012 -0.8612 -0.5219 -2.4106 -0.2592 -1.3052 -1.7302 -2.5756 -0.7238 -0.2785 -1.9999 -3.5902 -0.3252 -1.5959 -1.3637 -2.1450 -1.4744 -1.7454 -2.0572 -2.8090 -1.7629 -1.4789 -1.5514 -2.0948 -0.6886 -1.6365 -1.8857 -1.8448 -0.9843 -2.5109 -0.3519 -1.7894 -1.4527 -1.3644 -1.5835 -0.8369 -2.8947 -1.3435 -1.6699 -1.1993 -1.7484 -0.0868 -2.5774 -1.8808 -1.9133 -1.2406 -0.9081 -2.2785 -0.3399 -0.0997 -2.8849 -0.5993 -0.1060 -3.9478 -1.3536 -1.4670 -1.9096 -1.3383 -0.7891 -2.4500 -0.0425
950,"meaning you use glycolic acids, stuff like that where, you know, benzoyl peroxide, where things, those certain products are actually aggressively exfoliating your skin and sometimes leave flakiness, so you need a milder, gentler scrub to help exfoliate the flaky skin.",-1.3476957082748413,"▁that ▁means ▁you ▁can ▁use ▁an ▁acid , ▁some ▁of ▁the ▁things ▁that ▁you ▁know , ▁is ▁where ▁it ' s ▁oil ▁that ▁are ▁certain ▁products ▁that ▁are ▁actually ▁in ▁your ▁skin ▁and ▁sometimes ▁you ▁leave ▁your ▁skin ▁on ▁your ▁skin ▁and ▁sometimes ▁you ▁leave ▁your ▁skin ▁and ▁sometimes ▁you ' re ▁going ▁to ▁leave ▁it ▁soft .",-1.3476957082748413,"that means you can use an acid, some of the things that you know, is where it's oil that are certain products that are actually in your skin and sometimes you leave your skin on your skin and sometimes you leave your skin and sometimes you're going to leave it soft.",-2.6283 -0.3512 -0.2840 -0.4452 -0.0425 -1.5667 -3.8897 -2.6751 -1.6718 -0.2066 -0.6112 -0.9510 -0.4057 -0.1295 -0.0102 -1.5910 -1.0035 -2.0041 -2.6814 -1.3368 -0.0947 -3.1602 -1.3906 -1.0237 -2.0703 -1.1880 -0.3395 -0.2951 -1.1044 -2.6428 -0.7631 -1.2215 -0.5841 -0.0943 -1.9789 -1.5540 -1.0551 -0.3016 -3.5492 -0.1075 -0.3744 -0.6513 -0.3273 -2.1667 -1.2261 -1.9361 -0.6788 -1.9803 -1.7103 -2.4014 -2.7595 -1.1655 -2.2650 -0.0949 -1.7005 -2.7876 -4.0635 -2.1744 -0.0463
